PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total
201502,ESPACIO PUBLICO,RECLAMO,RETIRO,4
201502,ESPACIO PUBLICO,RECLAMO,SAAVEDRA,12
201502,ESPACIO PUBLICO,RECLAMO,SAN CRISTOBAL,2
201502,ESPACIO PUBLICO,RECLAMO,SAN NICOLAS,9
201502,ESPACIO PUBLICO,RECLAMO,SAN TELMO,2
201502,ESPACIO PUBLICO,RECLAMO,VELEZ SARSFIELD,5
201502,ESPACIO PUBLICO,RECLAMO,VILLA CRESPO,9
201502,ESPACIO PUBLICO,RECLAMO,VILLA DEL PARQUE,2
201502,ESPACIO PUBLICO,RECLAMO,VILLA DEVOTO,3
201502,ESPACIO PUBLICO,RECLAMO,VILLA GRAL. MITRE,2
201502,ESPACIO PUBLICO,RECLAMO,VILLA LUGANO,6
201502,ESPACIO PUBLICO,RECLAMO,VILLA LURO,1
201502,ESPACIO PUBLICO,RECLAMO,VILLA ORTUZAR,2
201502,ESPACIO PUBLICO,RECLAMO,VILLA PUEYRREDON,3
201502,ESPACIO PUBLICO,RECLAMO,VILLA RIACHUELO,1
201502,ESPACIO PUBLICO,RECLAMO,VILLA SANTA RITA,1
201502,ESPACIO PUBLICO,RECLAMO,VILLA SOLDATI,3
201502,ESPACIO PUBLICO,RECLAMO,VILLA URQUIZA,12
201502,ESTABLECIMIENTO COMERCIAL,DENUNCIA,VILLA CRESPO,1
201502,ESTABLECIMIENTO COMERCIAL,DENUNCIA,VILLA PUEYRREDON,1
201502,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,VILLA CRESPO,1
201502,ESTABLECIMIENTOS EDUCATIVOS PRI,DENUNCIA,BELGRANO,1
201502,ESTACION DE TRANSMISION Y RECEP,DENUNCIA,FLORES,1
201502,ESTACION DE TRANSMISION Y RECEP,DENUNCIA,PARQUE AVELLANEDA,1
201502,ESTUDIO DE GRABACION DE SONIDOS,DENUNCIA,SAN TELMO,1
201502,ESTUDIO DE GRABACION DE SONIDOS,DENUNCIA,VILLA DEVOTO,1
201502,EVENTOS,DENUNCIA,NUEVA POMPEYA,1
201502,EVENTOS,DENUNCIA,PALERMO,1
201502,EVENTOS,DENUNCIA,VILLA URQUIZA,1
201502,FABRICA,DENUNCIA,FLORESTA,1
201502,FABRICA DE MUEBLES / CARPINTERI,DENUNCIA,NUÑEZ,1
201502,FABRICA DE MUEBLES / CARPINTERI,DENUNCIA,VILLA DEVOTO,1
201502,FABRICA DE PRODUCTOS DE ELECTRI,DENUNCIA,BELGRANO,1
201502,FABRICA TEXTIL / CUERO Y AFINES,DENUNCIA,FLORESTA,2
201502,FELICITACIONES,QUEJA,BALVANERA,1
201502,FELICITACIONES,QUEJA,PARQUE CHACABUCO,1
201502,FELICITACIONES,QUEJA,RECOLETA,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,ALMAGRO,12
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,BALVANERA,15
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,BARRACAS,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,BELGRANO,7
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,BOCA,9
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,BOEDO,2
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,CABALLITO,9
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,COLEGIALES,3
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,CONSTITUCION,6
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,FLORES,5
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,FLORESTA,3
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,LINIERS,7
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,MATADEROS,4
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,MONSERRAT,9
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,MONTE CASTRO,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,NUEVA POMPEYA,10
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,PALERMO,28
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,PARQUE AVELLANEDA,3
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,PARQUE CHACABUCO,3
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,PARQUE CHAS,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,PARQUE PATRICIOS,4
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,PATERNAL,2
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,PUERTO MADERO,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,RECOLETA,11
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,RETIRO,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,SAAVEDRA,3
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,SAN CRISTOBAL,6
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,SAN NICOLAS,12
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,SAN TELMO,4
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VELEZ SARSFIELD,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VERSALLES,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA CRESPO,7
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA DEL PARQUE,4
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA DEVOTO,5
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA GRAL. MITRE,3
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA LUGANO,3
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA ORTUZAR,2
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA PUEYRREDON,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA RIACHUELO,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA SANTA RITA,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA SOLDATI,1
201502,FISCALIZACIÃ“N Y CONTROL,DENUNCIA,VILLA URQUIZA,6
201502,FOTOGRAFIA / FILMACION / MUSICA,DENUNCIA,LINIERS,1
201502,FOTOGRAFIA / FILMACION / MUSICA,DENUNCIA,RECOLETA,1
201502,GALERIA Y CENTRO COMERCIAL,DENUNCIA,BOEDO,1
201502,GALERIA Y CENTRO COMERCIAL,DENUNCIA,FLORES,1
201502,GALERIA Y CENTRO COMERCIAL,DENUNCIA,NUEVA POMPEYA,2
201502,GALERIA Y CENTRO COMERCIAL,DENUNCIA,PALERMO,1
201502,GALERIA Y CENTRO COMERCIAL,DENUNCIA,RECOLETA,1
201502,GALERIA Y CENTRO COMERCIAL,DENUNCIA,SAAVEDRA,1
201502,GERIATRICO,DENUNCIA,FLORES,1
201502,GERIATRICO,DENUNCIA,SAN CRISTOBAL,2
201502,GIMNASIO,DENUNCIA,VILLA CRESPO,2
201502,GIMNASIO,DENUNCIA,VILLA URQUIZA,2
201502,GUARDERIA / JARDIN DE INFANTES,DENUNCIA,COLEGIALES,1
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,AGRONOMIA,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,ALMAGRO,4
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,BALVANERA,12
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,BARRACAS,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,BELGRANO,3
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,BOCA,3
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,CABALLITO,7
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,COLEGIALES,1
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,CONSTITUCION,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,FLORES,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,LINIERS,3
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,MATADEROS,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,MONSERRAT,1
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,NUEVA POMPEYA,6
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,PALERMO,10
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,PARQUE AVELLANEDA,3
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,PARQUE CHACABUCO,5
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,PARQUE PATRICIOS,1
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,PUERTO MADERO,3
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,RECOLETA,8
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,RETIRO,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,SAN CRISTOBAL,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,SAN NICOLAS,8
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,SAN TELMO,3
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA CRESPO,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA DEL PARQUE,3
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA DEVOTO,6
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA GRAL. MITRE,2
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA PUEYRREDON,1
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA SANTA RITA,4
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA SOLDATI,1
201502,HIGIENE Y SEGURIDAD ALIMENTARIA,DENUNCIA,VILLA URQUIZA,3
201502,HOSPITAL / SANATORIO / CLINICA,DENUNCIA,CABALLITO,2
201502,HOSPITAL / SANATORIO / CLINICA,DENUNCIA,LINIERS,2
201502,HOSPITAL / SANATORIO / CLINICA,DENUNCIA,RECOLETA,1
201502,HOTEL / APPART,DENUNCIA,ALMAGRO,3
201502,HOTEL / APPART,DENUNCIA,BALVANERA,1
201502,HOTEL / APPART,DENUNCIA,CABALLITO,1
201502,HOTEL / APPART,DENUNCIA,RECOLETA,1
201502,HOTEL / APPART,DENUNCIA,RETIRO,1
201502,HOTEL / APPART,DENUNCIA,SAN CRISTOBAL,2
201502,INFRAESTRUCTURA,RECLAMO,ALMAGRO,18
201502,INFRAESTRUCTURA,RECLAMO,BALVANERA,20
201502,INFRAESTRUCTURA,RECLAMO,BELGRANO,27
201502,INFRAESTRUCTURA,RECLAMO,CABALLITO,7
201502,INFRAESTRUCTURA,RECLAMO,CHACARITA,7
201502,INFRAESTRUCTURA,RECLAMO,CONSTITUCION,5
201502,INFRAESTRUCTURA,RECLAMO,FLORES,17
201502,INFRAESTRUCTURA,RECLAMO,MONSERRAT,6
201502,INFRAESTRUCTURA,RECLAMO,PALERMO,7
201502,INFRAESTRUCTURA,RECLAMO,PARQUE CHACABUCO,3
201502,INFRAESTRUCTURA,RECLAMO,PARQUE PATRICIOS,4
201502,INFRAESTRUCTURA,RECLAMO,RECOLETA,2
201502,INFRAESTRUCTURA,RECLAMO,RETIRO,2
201502,INFRAESTRUCTURA,RECLAMO,SAN CRISTOBAL,9
201502,INFRAESTRUCTURA,RECLAMO,SAN NICOLAS,17
201502,INFRAESTRUCTURA,RECLAMO,VILLA CRESPO,4
201502,INFRAESTRUCTURA,RECLAMO,VILLA URQUIZA,4
201502,INSTALACIONES SANITARIAS,RECLAMO,BALVANERA,3
201502,INSTALACIONES SANITARIAS,RECLAMO,FLORES,2
201502,INSTALACIONES SANITARIAS,RECLAMO,MONSERRAT,1
201502,INSTALACIONES SANITARIAS,RECLAMO,PARQUE PATRICIOS,1
201502,INSTALACIONES SANITARIAS,RECLAMO,SAN CRISTOBAL,5
201502,INSTITUTO / ACADEMIA (DE IDIOMA,DENUNCIA,BALVANERA,1
201502,INTERNADO,DENUNCIA,CABALLITO,2
201502,INTERNADO,DENUNCIA,VILLA URQUIZA,1
201502,KIOSCO / MAXIKIOSCO,DENUNCIA,ALMAGRO,2
201502,KIOSCO / MAXIKIOSCO,DENUNCIA,BELGRANO,1
201502,KIOSCO / MAXIKIOSCO,DENUNCIA,FLORES,1
201502,KIOSCO / MAXIKIOSCO,DENUNCIA,LINIERS,1
201502,KIOSCO / MAXIKIOSCO,DENUNCIA,MONSERRAT,1
201502,KIOSCO / MAXIKIOSCO,DENUNCIA,PALERMO,1
201502,LABORATORIO INDUSTRIAL / QUIMIC,DENUNCIA,SAAVEDRA,1
201502,LIBRERIA / PAPELERIA / EDITORIA,DENUNCIA,VILLA ORTUZAR,2
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,ALMAGRO,1
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,BELGRANO,1
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,LINIERS,2
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,PALERMO,6
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,PARQUE CHACABUCO,2
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,RECOLETA,3
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,SAAVEDRA,1
201502,"LOCAL CON BAILE (BAR, PUB, REST",DENUNCIA,SAN TELMO,2
201502,MAL ESTACIONAMIENTO,DENUNCIA,AGRONOMIA,7
201502,MAL ESTACIONAMIENTO,DENUNCIA,ALMAGRO,55
201502,MAL ESTACIONAMIENTO,DENUNCIA,BALVANERA,28
201502,MAL ESTACIONAMIENTO,DENUNCIA,BARRACAS,32
201502,MAL ESTACIONAMIENTO,DENUNCIA,BELGRANO,178
201502,MAL ESTACIONAMIENTO,DENUNCIA,BOCA,3
201502,MAL ESTACIONAMIENTO,DENUNCIA,BOEDO,18
201502,MAL ESTACIONAMIENTO,DENUNCIA,CABALLITO,82
201502,MAL ESTACIONAMIENTO,DENUNCIA,CHACARITA,10
201502,MAL ESTACIONAMIENTO,DENUNCIA,COGHLAN,21
201502,MAL ESTACIONAMIENTO,DENUNCIA,COLEGIALES,36
201502,MAL ESTACIONAMIENTO,DENUNCIA,CONSTITUCION,11
201502,MAL ESTACIONAMIENTO,DENUNCIA,FLORES,60
201502,MAL ESTACIONAMIENTO,DENUNCIA,FLORESTA,20
201502,MAL ESTACIONAMIENTO,DENUNCIA,LINIERS,12
201502,MAL ESTACIONAMIENTO,DENUNCIA,MATADEROS,16
201502,MAL ESTACIONAMIENTO,DENUNCIA,MONSERRAT,25
201502,MAL ESTACIONAMIENTO,DENUNCIA,MONTE CASTRO,12
201502,MAL ESTACIONAMIENTO,DENUNCIA,NUEVA POMPEYA,6
201502,MAL ESTACIONAMIENTO,DENUNCIA,NUÑEZ,74
201502,MAL ESTACIONAMIENTO,DENUNCIA,PALERMO,245
201502,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE AVELLANEDA,7
201502,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE CHACABUCO,24
201502,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE CHAS,4
201502,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE PATRICIOS,54
201502,MAL ESTACIONAMIENTO,DENUNCIA,PATERNAL,9
201502,MAL ESTACIONAMIENTO,DENUNCIA,PUERTO MADERO,3
201502,MAL ESTACIONAMIENTO,DENUNCIA,RECOLETA,30
201502,MAL ESTACIONAMIENTO,DENUNCIA,RETIRO,20
201502,MAL ESTACIONAMIENTO,DENUNCIA,SAAVEDRA,28
201502,MAL ESTACIONAMIENTO,DENUNCIA,SAN CRISTOBAL,7
201502,MAL ESTACIONAMIENTO,DENUNCIA,SAN NICOLAS,15
201502,MAL ESTACIONAMIENTO,DENUNCIA,SAN TELMO,4
201502,MAL ESTACIONAMIENTO,DENUNCIA,VELEZ SARSFIELD,7
201502,MAL ESTACIONAMIENTO,DENUNCIA,VERSALLES,3
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA CRESPO,31
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA DEL PARQUE,27
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA DEVOTO,29
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA GRAL. MITRE,20
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA LUGANO,7
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA LURO,12
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA ORTUZAR,14
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA PUEYRREDON,15
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA REAL,5
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA RIACHUELO,2
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA SANTA RITA,12
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA SOLDATI,4
201502,MAL ESTACIONAMIENTO,DENUNCIA,VILLA URQUIZA,107
201502,MAQUINARIA / EQUIPAMIENTO,DENUNCIA,CABALLITO,1
201502,MEDIOS DE PAGO,RECLAMO,BALVANERA,2
201502,MEDIOS DE PAGO,RECLAMO,BELGRANO,1
201502,MEDIOS DE PAGO,RECLAMO,FLORES,1
201502,MEDIOS DE PAGO,RECLAMO,MONSERRAT,12
201502,MEDIOS DE PAGO,RECLAMO,PARQUE PATRICIOS,1
201502,MEDIOS DE PAGO,RECLAMO,RECOLETA,1
201502,MEDIOS DE PAGO,RECLAMO,RETIRO,8
201502,MEDIOS DE PAGO,RECLAMO,SAN CRISTOBAL,1
201502,MEDIOS DE PAGO,RECLAMO,SAN NICOLAS,5
201502,MEDIOS DE PAGO,RECLAMO,VILLA URQUIZA,1
201502,MERCERIA / LENCERIA / LANERIA,DENUNCIA,VILLA SANTA RITA,1
201502,MOBILIARIO URBANO,RECLAMO,FLORES,1
201502,NATATORIO,DENUNCIA,LINIERS,1
201502,NATATORIO,DENUNCIA,SAN CRISTOBAL,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,ALMAGRO,2
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,BALVANERA,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,BELGRANO,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,BOCA,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,BOEDO,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,CABALLITO,2
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,CHACARITA,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,COLEGIALES,2
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,FLORES,8
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,MATADEROS,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,PALERMO,3
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,PARQUE CHACABUCO,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,SAAVEDRA,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,VILLA CRESPO,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,VILLA LURO,1
201502,OBRAS ABANDONADAS / TERRENOS BA,DENUNCIA,VILLA URQUIZA,6
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,ALMAGRO,5
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,BALVANERA,3
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,BARRACAS,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,BELGRANO,4
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,BOCA,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,BOEDO,3
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,CABALLITO,10
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,CHACARITA,4
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,COGHLAN,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,COLEGIALES,3
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,FLORES,5
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,FLORESTA,3
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,LINIERS,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,MATADEROS,3
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,MONSERRAT,5
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,MONTE CASTRO,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,NUEVA POMPEYA,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,NUÑEZ,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,PALERMO,13
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,PARQUE AVELLANEDA,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,PARQUE CHACABUCO,4
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,PARQUE CHAS,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,PARQUE PATRICIOS,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,PATERNAL,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,RECOLETA,5
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,RETIRO,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,SAAVEDRA,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,SAN CRISTOBAL,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA CRESPO,3
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA DEL PARQUE,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA DEVOTO,7
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA GRAL. MITRE,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA LURO,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA ORTUZAR,3
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA PUEYRREDON,2
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA SOLDATI,1
201502,OBRAS EN CONSTRUCCION / DEMOLIC,DENUNCIA,VILLA URQUIZA,3
201502,OBRAS FINALIZADAS,DENUNCIA,ALMAGRO,3
201502,OBRAS FINALIZADAS,DENUNCIA,BALVANERA,1
201502,OBRAS FINALIZADAS,DENUNCIA,BARRACAS,4
201502,OBRAS FINALIZADAS,DENUNCIA,BELGRANO,1
201502,OBRAS FINALIZADAS,DENUNCIA,BOCA,2
201502,OBRAS FINALIZADAS,DENUNCIA,CABALLITO,3
201502,OBRAS FINALIZADAS,DENUNCIA,COLEGIALES,3
201502,OBRAS FINALIZADAS,DENUNCIA,FLORES,1
201502,OBRAS FINALIZADAS,DENUNCIA,FLORESTA,1
201502,OBRAS FINALIZADAS,DENUNCIA,LINIERS,1
201502,OBRAS FINALIZADAS,DENUNCIA,MONSERRAT,1
201502,OBRAS FINALIZADAS,DENUNCIA,MONTE CASTRO,1
201502,OBRAS FINALIZADAS,DENUNCIA,PALERMO,8
201502,OBRAS FINALIZADAS,DENUNCIA,PARQUE CHACABUCO,2
201502,OBRAS FINALIZADAS,DENUNCIA,PARQUE PATRICIOS,1
201502,OBRAS FINALIZADAS,DENUNCIA,RECOLETA,4
201502,OBRAS FINALIZADAS,DENUNCIA,RETIRO,1
201502,OBRAS FINALIZADAS,DENUNCIA,SAN CRISTOBAL,1
201502,OBRAS FINALIZADAS,DENUNCIA,SAN NICOLAS,1
201502,OBRAS FINALIZADAS,DENUNCIA,VERSALLES,1
201502,OBRAS FINALIZADAS,DENUNCIA,VILLA DEL PARQUE,1
201502,OBRAS FINALIZADAS,DENUNCIA,VILLA DEVOTO,4
201502,OBRAS FINALIZADAS,DENUNCIA,VILLA GRAL. MITRE,1
201502,OBRAS FINALIZADAS,DENUNCIA,VILLA LUGANO,1
201502,OBRAS FINALIZADAS,DENUNCIA,VILLA SANTA RITA,1
201502,OBRAS FINALIZADAS,DENUNCIA,VILLA URQUIZA,2
201502,OBRAS FINALIZADAS,RECLAMO,BELGRANO,1
201502,OBRAS FINALIZADAS,RECLAMO,BOEDO,1
201502,OBRAS FINALIZADAS,RECLAMO,COLEGIALES,1
201502,OBRAS FINALIZADAS,RECLAMO,FLORESTA,1
201502,OBRAS FINALIZADAS,RECLAMO,MONTE CASTRO,1
201502,OBRAS FINALIZADAS,RECLAMO,PALERMO,4
201502,OBRAS FINALIZADAS,RECLAMO,PARQUE CHACABUCO,1
201502,OBRAS FINALIZADAS,RECLAMO,PARQUE PATRICIOS,1
201502,OBRAS FINALIZADAS,RECLAMO,PATERNAL,1
201502,OBRAS FINALIZADAS,RECLAMO,VILLA CRESPO,1
201502,OBRAS FINALIZADAS,RECLAMO,VILLA DEVOTO,1
201502,OBRAS FINALIZADAS,RECLAMO,VILLA GRAL. MITRE,1
201502,OBRAS FINALIZADAS,RECLAMO,VILLA ORTUZAR,1
201502,OBRAS FINALIZADAS,RECLAMO,VILLA SANTA RITA,1
201502,OBRAS FINALIZADAS,RECLAMO,VILLA URQUIZA,1
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,BALVANERA,1
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,BELGRANO,1
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,BOCA,1
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,MONSERRAT,1
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,NUÑEZ,1
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,PALERMO,1
201502,PAVIMENTO,RECLAMO,AGRONOMIA,3
201502,PAVIMENTO,RECLAMO,ALMAGRO,18
201502,PAVIMENTO,RECLAMO,BALVANERA,20
201502,PAVIMENTO,RECLAMO,BARRACAS,33
201502,PAVIMENTO,RECLAMO,BELGRANO,33
201502,PAVIMENTO,RECLAMO,BOCA,18
201502,PAVIMENTO,RECLAMO,BOEDO,12
201502,PAVIMENTO,RECLAMO,CABALLITO,40
201502,PAVIMENTO,RECLAMO,CHACARITA,9
201502,PAVIMENTO,RECLAMO,COGHLAN,2
201502,PAVIMENTO,RECLAMO,COLEGIALES,9
201502,PAVIMENTO,RECLAMO,CONSTITUCION,5
201502,PAVIMENTO,RECLAMO,FLORES,38
