PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total,COMUNA
201502,OBRAS FINALIZADAS,RECLAMO,VILLA URQUIZA,1,12
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,BALVANERA,1,3
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,BELGRANO,1,13
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,BOCA,1,4
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,MONSERRAT,1,1
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,NUÑEZ,1,13
201502,PANADERIA / CONFITERIA / BOMBON,DENUNCIA,PALERMO,1,14
201502,PAVIMENTO,RECLAMO,AGRONOMIA,3,15
201502,PAVIMENTO,RECLAMO,ALMAGRO,18,5
201502,PAVIMENTO,RECLAMO,BALVANERA,20,3
201502,PAVIMENTO,RECLAMO,BARRACAS,33,4
201502,PAVIMENTO,RECLAMO,BELGRANO,33,13
201502,PAVIMENTO,RECLAMO,BOCA,18,4
201502,PAVIMENTO,RECLAMO,BOEDO,12,5
201502,PAVIMENTO,RECLAMO,CABALLITO,40,6
201502,PAVIMENTO,RECLAMO,CHACARITA,9,15
201502,PAVIMENTO,RECLAMO,COGHLAN,2,12
201502,PAVIMENTO,RECLAMO,COLEGIALES,9,13
201502,PAVIMENTO,RECLAMO,CONSTITUCION,5,1
201502,PAVIMENTO,RECLAMO,FLORES,38,7
201502,PAVIMENTO,RECLAMO,FLORESTA,6,10
201502,PAVIMENTO,RECLAMO,LINIERS,18,9
201502,PAVIMENTO,RECLAMO,MATADEROS,18,9
201502,PAVIMENTO,RECLAMO,MONSERRAT,21,1
201502,PAVIMENTO,RECLAMO,MONTE CASTRO,13,10
201502,PAVIMENTO,RECLAMO,NUEVA POMPEYA,15,4
201502,PAVIMENTO,RECLAMO,NUÑEZ,6,13
201502,PAVIMENTO,RECLAMO,PALERMO,30,14
201502,PAVIMENTO,RECLAMO,PARQUE AVELLANEDA,8,9
201502,PAVIMENTO,RECLAMO,PARQUE CHACABUCO,10,7
201502,PAVIMENTO,RECLAMO,PARQUE CHAS,8,15
201502,PAVIMENTO,RECLAMO,PARQUE PATRICIOS,6,4
201502,PAVIMENTO,RECLAMO,PATERNAL,1,15
201502,PAVIMENTO,RECLAMO,PUERTO MADERO,1,1
201502,PAVIMENTO,RECLAMO,RECOLETA,22,2
201502,PAVIMENTO,RECLAMO,RETIRO,20,1
201502,PAVIMENTO,RECLAMO,SAAVEDRA,23,12
201502,PAVIMENTO,RECLAMO,SAN CRISTOBAL,4,3
201502,PAVIMENTO,RECLAMO,SAN NICOLAS,21,1
201502,PAVIMENTO,RECLAMO,SAN TELMO,12,1
201502,PAVIMENTO,RECLAMO,VELEZ SARSFIELD,9,10
201502,PAVIMENTO,RECLAMO,VERSALLES,1,10
201502,PAVIMENTO,RECLAMO,VILLA CRESPO,21,15
201502,PAVIMENTO,RECLAMO,VILLA DEL PARQUE,6,11
201502,PAVIMENTO,RECLAMO,VILLA DEVOTO,20,11
201502,PAVIMENTO,RECLAMO,VILLA GRAL. MITRE,5,11
201502,PAVIMENTO,RECLAMO,VILLA LUGANO,8,8
201502,PAVIMENTO,RECLAMO,VILLA LURO,5,10
201502,PAVIMENTO,RECLAMO,VILLA ORTUZAR,17,15
201502,PAVIMENTO,RECLAMO,VILLA PUEYRREDON,16,12
201502,PAVIMENTO,RECLAMO,VILLA REAL,3,10
201502,PAVIMENTO,RECLAMO,VILLA RIACHUELO,2,8
201502,PAVIMENTO,RECLAMO,VILLA SANTA RITA,4,11
201502,PAVIMENTO,RECLAMO,VILLA SOLDATI,8,8
201502,PAVIMENTO,RECLAMO,VILLA URQUIZA,20,12
201502,PAVIMENTO,SOLICITUD,BARRACAS,4,4
201502,PAVIMENTO,SOLICITUD,BELGRANO,3,13
201502,PAVIMENTO,SOLICITUD,CABALLITO,3,6
201502,PAVIMENTO,SOLICITUD,COLEGIALES,1,13
201502,PAVIMENTO,SOLICITUD,FLORES,1,7
201502,PAVIMENTO,SOLICITUD,FLORESTA,2,10
201502,PAVIMENTO,SOLICITUD,MONTE CASTRO,2,10
201502,PAVIMENTO,SOLICITUD,NUEVA POMPEYA,1,4
201502,PAVIMENTO,SOLICITUD,PALERMO,4,14
201502,PAVIMENTO,SOLICITUD,PARQUE PATRICIOS,1,4
201502,PAVIMENTO,SOLICITUD,PATERNAL,1,15
201502,PAVIMENTO,SOLICITUD,PUERTO MADERO,3,1
201502,PAVIMENTO,SOLICITUD,RECOLETA,3,2
201502,PAVIMENTO,SOLICITUD,VILLA CRESPO,2,15
201502,PAVIMENTO,SOLICITUD,VILLA DEL PARQUE,1,11
201502,PAVIMENTO,SOLICITUD,VILLA LURO,1,10
201502,PAVIMENTO,SOLICITUD,VILLA PUEYRREDON,1,12
201502,PENSION / INQUILINATO / RESIDEN,DENUNCIA,ALMAGRO,2,5
201502,PENSION / INQUILINATO / RESIDEN,DENUNCIA,BELGRANO,1,13
201502,PENSION / INQUILINATO / RESIDEN,DENUNCIA,FLORES,1,7
201502,PENSION / INQUILINATO / RESIDEN,DENUNCIA,PALERMO,1,14
201502,PISTA DE PATINAJE / JUEGOS DE D,DENUNCIA,RECOLETA,1,2
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,ALMAGRO,1,5
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,BALVANERA,1,3
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,BELGRANO,1,13
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,CABALLITO,1,6
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,COLEGIALES,1,13
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,MONSERRAT,1,1
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,PALERMO,3,14
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,SAN NICOLAS,1,1
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,SAN TELMO,1,1
201502,PLAYA DE ESTACIONAMIENTO / GARA,DENUNCIA,VILLA PUEYRREDON,1,12
201502,PLAZAS,RECLAMO,ALMAGRO,1,5
201502,PLAZAS,RECLAMO,BALVANERA,11,3
201502,PLAZAS,RECLAMO,BARRACAS,1,4
201502,PLAZAS,RECLAMO,BELGRANO,3,13
201502,PLAZAS,RECLAMO,BOCA,2,4
201502,PLAZAS,RECLAMO,CABALLITO,6,6
201502,PLAZAS,RECLAMO,COGHLAN,2,12
201502,PLAZAS,RECLAMO,COLEGIALES,1,13
201502,PLAZAS,RECLAMO,CONSTITUCION,1,1
201502,PLAZAS,RECLAMO,FLORES,10,7
201502,PLAZAS,RECLAMO,FLORESTA,2,10
201502,PLAZAS,RECLAMO,MONSERRAT,1,1
201502,PLAZAS,RECLAMO,MONTE CASTRO,1,10
201502,PLAZAS,RECLAMO,NUEVA POMPEYA,2,4
201502,PLAZAS,RECLAMO,NUÑEZ,3,13
201502,PLAZAS,RECLAMO,PALERMO,11,14
201502,PLAZAS,RECLAMO,PARQUE AVELLANEDA,2,9
201502,PLAZAS,RECLAMO,PARQUE CHACABUCO,1,7
201502,PLAZAS,RECLAMO,PARQUE CHAS,1,15
201502,PLAZAS,RECLAMO,RECOLETA,2,2
201502,PLAZAS,RECLAMO,RETIRO,1,1
201502,PLAZAS,RECLAMO,SAAVEDRA,3,12
201502,PLAZAS,RECLAMO,SAN CRISTOBAL,3,3
201502,PLAZAS,RECLAMO,SAN TELMO,1,1
201502,PLAZAS,RECLAMO,VELEZ SARSFIELD,2,10
201502,PLAZAS,RECLAMO,VERSALLES,5,10
201502,PLAZAS,RECLAMO,VILLA CRESPO,2,15
201502,PLAZAS,RECLAMO,VILLA DEL PARQUE,1,11
201502,PLAZAS,RECLAMO,VILLA DEVOTO,2,11
201502,PLAZAS,RECLAMO,VILLA GRAL. MITRE,1,11
201502,PLAZAS,RECLAMO,VILLA LUGANO,2,8
201502,PLAZAS,RECLAMO,VILLA LURO,1,10
201502,PLAZAS,RECLAMO,VILLA ORTUZAR,1,15
201502,PLAZAS,RECLAMO,VILLA PUEYRREDON,3,12
201502,PLAZAS,RECLAMO,VILLA REAL,4,10
201502,PLAZAS,RECLAMO,VILLA RIACHUELO,2,8
201502,PLAZAS,RECLAMO,VILLA SOLDATI,1,8
201502,PLAZAS,RECLAMO,VILLA URQUIZA,3,12
201502,PLAZAS,SOLICITUD,BARRACAS,2,4
201502,PLAZAS,SOLICITUD,CABALLITO,2,6
201502,PLAZAS,SOLICITUD,COLEGIALES,1,13
201502,PLAZAS,SOLICITUD,FLORES,1,7
201502,PLAZAS,SOLICITUD,LINIERS,1,9
201502,PLAZAS,SOLICITUD,MATADEROS,1,9
201502,PLAZAS,SOLICITUD,PARQUE CHAS,1,15
201502,PLAZAS,SOLICITUD,PARQUE PATRICIOS,1,4
201502,PLAZAS,SOLICITUD,PATERNAL,1,15
201502,PLAZAS,SOLICITUD,RETIRO,1,1
201502,PLAZAS,SOLICITUD,SAAVEDRA,1,12
201502,PLAZAS,SOLICITUD,VERSALLES,3,10
201502,PLAZAS,SOLICITUD,VILLA LUGANO,1,8
201502,PLAZAS,SOLICITUD,VILLA LURO,2,10
201502,PLUVIALES,RECLAMO,AGRONOMIA,2,15
201502,PLUVIALES,RECLAMO,ALMAGRO,7,5
201502,PLUVIALES,RECLAMO,BALVANERA,7,3
201502,PLUVIALES,RECLAMO,BARRACAS,3,4
201502,PLUVIALES,RECLAMO,BELGRANO,8,13
201502,PLUVIALES,RECLAMO,BOCA,7,4
201502,PLUVIALES,RECLAMO,BOEDO,4,5
201502,PLUVIALES,RECLAMO,CABALLITO,10,6
201502,PLUVIALES,RECLAMO,CHACARITA,3,15
201502,PLUVIALES,RECLAMO,COLEGIALES,1,13
201502,PLUVIALES,RECLAMO,CONSTITUCION,3,1
201502,PLUVIALES,RECLAMO,FLORES,6,7
201502,PLUVIALES,RECLAMO,FLORESTA,3,10
201502,PLUVIALES,RECLAMO,LINIERS,5,9
201502,PLUVIALES,RECLAMO,MATADEROS,6,9
201502,PLUVIALES,RECLAMO,MONSERRAT,4,1
201502,PLUVIALES,RECLAMO,MONTE CASTRO,2,10
201502,PLUVIALES,RECLAMO,NUEVA POMPEYA,5,4
201502,PLUVIALES,RECLAMO,NUÑEZ,7,13
201502,PLUVIALES,RECLAMO,PALERMO,14,14
201502,PLUVIALES,RECLAMO,PARQUE AVELLANEDA,6,9
201502,PLUVIALES,RECLAMO,PARQUE CHACABUCO,4,7
201502,PLUVIALES,RECLAMO,PARQUE PATRICIOS,3,4
201502,PLUVIALES,RECLAMO,PATERNAL,1,15
201502,PLUVIALES,RECLAMO,PUERTO MADERO,1,1
201502,PLUVIALES,RECLAMO,RECOLETA,14,2
201502,PLUVIALES,RECLAMO,RETIRO,5,1
201502,PLUVIALES,RECLAMO,SAAVEDRA,4,12
201502,PLUVIALES,RECLAMO,SAN CRISTOBAL,3,3
201502,PLUVIALES,RECLAMO,SAN NICOLAS,11,1
201502,PLUVIALES,RECLAMO,SAN TELMO,3,1
201502,PLUVIALES,RECLAMO,VELEZ SARSFIELD,5,10
201502,PLUVIALES,RECLAMO,VILLA CRESPO,4,15
201502,PLUVIALES,RECLAMO,VILLA DEL PARQUE,9,11
201502,PLUVIALES,RECLAMO,VILLA DEVOTO,8,11
201502,PLUVIALES,RECLAMO,VILLA GRAL. MITRE,4,11
201502,PLUVIALES,RECLAMO,VILLA LUGANO,6,8
201502,PLUVIALES,RECLAMO,VILLA LURO,1,10
201502,PLUVIALES,RECLAMO,VILLA ORTUZAR,5,15
201502,PLUVIALES,RECLAMO,VILLA PUEYRREDON,4,12
201502,PLUVIALES,RECLAMO,VILLA REAL,1,10
201502,PLUVIALES,RECLAMO,VILLA RIACHUELO,2,8
201502,PLUVIALES,RECLAMO,VILLA SANTA RITA,3,11
201502,PLUVIALES,RECLAMO,VILLA SOLDATI,1,8
201502,PLUVIALES,RECLAMO,VILLA URQUIZA,7,12
201502,PROTECCION AMBIENTAL,DENUNCIA,AGRONOMIA,3,15
201502,PROTECCION AMBIENTAL,DENUNCIA,ALMAGRO,25,5
201502,PROTECCION AMBIENTAL,DENUNCIA,BALVANERA,18,3
201502,PROTECCION AMBIENTAL,DENUNCIA,BARRACAS,12,4
201502,PROTECCION AMBIENTAL,DENUNCIA,BELGRANO,15,13
201502,PROTECCION AMBIENTAL,DENUNCIA,BOCA,5,4
201502,PROTECCION AMBIENTAL,DENUNCIA,BOEDO,5,5
201502,PROTECCION AMBIENTAL,DENUNCIA,CABALLITO,27,6
201502,PROTECCION AMBIENTAL,DENUNCIA,CHACARITA,5,15
201502,PROTECCION AMBIENTAL,DENUNCIA,COLEGIALES,14,13
201502,PROTECCION AMBIENTAL,DENUNCIA,CONSTITUCION,5,1
201502,PROTECCION AMBIENTAL,DENUNCIA,FLORES,6,7
201502,PROTECCION AMBIENTAL,DENUNCIA,FLORESTA,4,10
201502,PROTECCION AMBIENTAL,DENUNCIA,LINIERS,4,9
201502,PROTECCION AMBIENTAL,DENUNCIA,MATADEROS,2,9
201502,PROTECCION AMBIENTAL,DENUNCIA,MONSERRAT,4,1
201502,PROTECCION AMBIENTAL,DENUNCIA,MONTE CASTRO,3,10
201502,PROTECCION AMBIENTAL,DENUNCIA,NUEVA POMPEYA,3,4
201502,PROTECCION AMBIENTAL,DENUNCIA,NUÑEZ,8,13
201502,PROTECCION AMBIENTAL,DENUNCIA,PALERMO,38,14
201502,PROTECCION AMBIENTAL,DENUNCIA,PARQUE AVELLANEDA,8,9
201502,PROTECCION AMBIENTAL,DENUNCIA,PARQUE CHACABUCO,1,7
201502,PROTECCION AMBIENTAL,DENUNCIA,PARQUE PATRICIOS,7,4
201502,PROTECCION AMBIENTAL,DENUNCIA,PATERNAL,1,15
201502,PROTECCION AMBIENTAL,DENUNCIA,RECOLETA,34,2
201502,PROTECCION AMBIENTAL,DENUNCIA,RETIRO,8,1
201502,PROTECCION AMBIENTAL,DENUNCIA,SAAVEDRA,8,12
201502,PROTECCION AMBIENTAL,DENUNCIA,SAN CRISTOBAL,6,3
201502,PROTECCION AMBIENTAL,DENUNCIA,SAN NICOLAS,8,1
201502,PROTECCION AMBIENTAL,DENUNCIA,SAN TELMO,4,1
201502,PROTECCION AMBIENTAL,DENUNCIA,VELEZ SARSFIELD,1,10
201502,PROTECCION AMBIENTAL,DENUNCIA,VERSALLES,2,10
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA CRESPO,17,15
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA DEL PARQUE,11,11
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA DEVOTO,9,11
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA GRAL. MITRE,3,11
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA LUGANO,10,8
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA LURO,2,10
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA ORTUZAR,1,15
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA PUEYRREDON,1,12
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA REAL,1,10
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA RIACHUELO,1,8
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA SANTA RITA,5,11
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA SOLDATI,6,8
201502,PROTECCION AMBIENTAL,DENUNCIA,VILLA URQUIZA,13,12
201502,PROVEEDURIA / RAMOS GENERALES,DENUNCIA,PARQUE AVELLANEDA,1,9
201502,PUESTO FIJO DE VENTA DE COMESTI,DENUNCIA,BOCA,1,4
201502,PUESTO FIJO DE VENTA DE COMESTI,DENUNCIA,MONSERRAT,1,1
201502,PUESTO FIJO DE VENTA DE COMESTI,DENUNCIA,SAN TELMO,1,1
201502,QUEJA,QUEJA,ALMAGRO,4,5
201502,QUEJA,QUEJA,BALVANERA,22,3
201502,QUEJA,QUEJA,BARRACAS,22,4
201502,QUEJA,QUEJA,BELGRANO,4,13
201502,QUEJA,QUEJA,BOCA,16,4
201502,QUEJA,QUEJA,BOEDO,6,5
201502,QUEJA,QUEJA,CABALLITO,15,6
201502,QUEJA,QUEJA,CHACARITA,8,15
201502,QUEJA,QUEJA,COGHLAN,2,12
201502,QUEJA,QUEJA,COLEGIALES,2,13
201502,QUEJA,QUEJA,FLORES,9,7
201502,QUEJA,QUEJA,FLORESTA,3,10
201502,QUEJA,QUEJA,LINIERS,5,9
201502,QUEJA,QUEJA,MATADEROS,7,9
201502,QUEJA,QUEJA,MONSERRAT,41,1
201502,QUEJA,QUEJA,MONTE CASTRO,1,10
201502,QUEJA,QUEJA,NUÑEZ,5,13
201502,QUEJA,QUEJA,PALERMO,7,14
201502,QUEJA,QUEJA,PARQUE AVELLANEDA,3,9
201502,QUEJA,QUEJA,PARQUE CHACABUCO,2,7
201502,QUEJA,QUEJA,PARQUE PATRICIOS,3,4
201502,QUEJA,QUEJA,RECOLETA,11,2
201502,QUEJA,QUEJA,SAAVEDRA,2,12
201502,QUEJA,QUEJA,SAN CRISTOBAL,17,3
201502,QUEJA,QUEJA,SAN NICOLAS,229,1
201502,QUEJA,QUEJA,SAN TELMO,1,1
201502,QUEJA,QUEJA,VELEZ SARSFIELD,2,10
201502,QUEJA,QUEJA,VILLA CRESPO,1,15
201502,QUEJA,QUEJA,VILLA DEL PARQUE,3,11
201502,QUEJA,QUEJA,VILLA DEVOTO,8,11
201502,QUEJA,QUEJA,VILLA LUGANO,2,8
201502,QUEJA,QUEJA,VILLA LURO,1,10
201502,QUEJA,QUEJA,VILLA ORTUZAR,13,15
201502,QUEJA,QUEJA,VILLA PUEYRREDON,2,12
201502,QUEJA,QUEJA,VILLA REAL,1,10
201502,QUEJA,QUEJA,VILLA RIACHUELO,4,8
201502,QUEJA,QUEJA,VILLA URQUIZA,4,12
201502,RECLAMOS  VARIOS,RECLAMO,SAN CRISTOBAL,1,3
201502,REGALERIA / BAZAR / ANTIGÃŒEDAD,DENUNCIA,VELEZ SARSFIELD,1,10
201502,REGISTRO CIVIL,TRAMITE, ,832,NA
201502,REGISTRO CIVIL,TRAMITE,AGRONOMIA,28,15
201502,REGISTRO CIVIL,TRAMITE,ALMAGRO,311,5
201502,REGISTRO CIVIL,TRAMITE,BALVANERA,416,3
201502,REGISTRO CIVIL,TRAMITE,BARRACAS,196,4
201502,REGISTRO CIVIL,TRAMITE,BELGRANO,325,13
201502,REGISTRO CIVIL,TRAMITE,BOCA,77,4
201502,REGISTRO CIVIL,TRAMITE,BOEDO,141,5
201502,REGISTRO CIVIL,TRAMITE,CABALLITO,415,6
201502,REGISTRO CIVIL,TRAMITE,CHACARITA,73,15
201502,REGISTRO CIVIL,TRAMITE,COGHLAN,64,12
201502,REGISTRO CIVIL,TRAMITE,COLEGIALES,147,13
201502,REGISTRO CIVIL,TRAMITE,CONSTITUCION,92,1
201502,REGISTRO CIVIL,TRAMITE,FLORES,318,7
201502,REGISTRO CIVIL,TRAMITE,FLORESTA,82,10
201502,REGISTRO CIVIL,TRAMITE,LINIERS,103,9
201502,REGISTRO CIVIL,TRAMITE,MATADEROS,207,9
201502,REGISTRO CIVIL,TRAMITE,MONSERRAT,19221,1
201502,REGISTRO CIVIL,TRAMITE,MONTE CASTRO,91,10
201502,REGISTRO CIVIL,TRAMITE,NUEVA POMPEYA,123,4
201502,REGISTRO CIVIL,TRAMITE,NUÑEZ,123,13
201502,REGISTRO CIVIL,TRAMITE,PALERMO,573,14
201502,REGISTRO CIVIL,TRAMITE,PARQUE AVELLANEDA,102,9
201502,REGISTRO CIVIL,TRAMITE,PARQUE CHACABUCO,174,7
201502,REGISTRO CIVIL,TRAMITE,PARQUE CHAS,53,15
201502,REGISTRO CIVIL,TRAMITE,PARQUE PATRICIOS,67,4
201502,REGISTRO CIVIL,TRAMITE,PATERNAL,61,15
201502,REGISTRO CIVIL,TRAMITE,PUERTO MADERO,8,1
201502,REGISTRO CIVIL,TRAMITE,RECOLETA,385,2
201502,REGISTRO CIVIL,TRAMITE,RETIRO,130,1
201502,REGISTRO CIVIL,TRAMITE,SAAVEDRA,119,12
201502,REGISTRO CIVIL,TRAMITE,SAN CRISTOBAL,109,3
201502,REGISTRO CIVIL,TRAMITE,SAN NICOLAS,3423,1
201502,REGISTRO CIVIL,TRAMITE,SAN TELMO,60,1
201502,REGISTRO CIVIL,TRAMITE,VELEZ SARSFIELD,75,10
201502,REGISTRO CIVIL,TRAMITE,VERSALLES,43,10
201502,REGISTRO CIVIL,TRAMITE,VILLA CRESPO,220,15
201502,REGISTRO CIVIL,TRAMITE,VILLA DEL PARQUE,130,11
201502,REGISTRO CIVIL,TRAMITE,VILLA DEVOTO,187,11
201502,REGISTRO CIVIL,TRAMITE,VILLA GRAL. MITRE,147,11
201502,REGISTRO CIVIL,TRAMITE,VILLA LUGANO,196,8
201502,REGISTRO CIVIL,TRAMITE,VILLA LURO,95,10
201502,REGISTRO CIVIL,TRAMITE,VILLA ORTUZAR,55,15
201502,REGISTRO CIVIL,TRAMITE,VILLA PUEYRREDON,137,12
201502,REGISTRO CIVIL,TRAMITE,VILLA REAL,31,10
201502,REGISTRO CIVIL,TRAMITE,VILLA RIACHUELO,37,8
201502,REGISTRO CIVIL,TRAMITE,VILLA SANTA RITA,73,11
201502,REGISTRO CIVIL,TRAMITE,VILLA SOLDATI,81,8
201502,REGISTRO CIVIL,TRAMITE,VILLA URQUIZA,212,12
201502,REMISES / TAXI / ALQUILER VEHIC,DENUNCIA,BELGRANO,1,13
201502,REPUESTOS / ACCESORIOS,DENUNCIA,PATERNAL,1,15
201502,RESTAURANT,DENUNCIA,BALVANERA,2,3
201502,RESTAURANT,DENUNCIA,BELGRANO,1,13
201502,RESTAURANT,DENUNCIA,MONSERRAT,3,1
201502,RESTAURANT,DENUNCIA,PALERMO,8,14
201502,RESTAURANT,DENUNCIA,PARQUE PATRICIOS,3,4
201502,RESTAURANT,DENUNCIA,RECOLETA,1,2
201502,RESTAURANT,DENUNCIA,SAAVEDRA,1,12
201502,RESTAURANT,DENUNCIA,SAN TELMO,1,1
201502,SALON DE BELLEZA / SOLARIUM,DENUNCIA,BALVANERA,1,3
201502,SANEAMIENTO URBANO,DENUNCIA,ALMAGRO,3,5
201502,SANEAMIENTO URBANO,DENUNCIA,BALVANERA,2,3
201502,SANEAMIENTO URBANO,DENUNCIA,BARRACAS,5,4
201502,SANEAMIENTO URBANO,DENUNCIA,BELGRANO,4,13
201502,SANEAMIENTO URBANO,DENUNCIA,BOEDO,5,5
201502,SANEAMIENTO URBANO,DENUNCIA,CABALLITO,13,6
201502,SANEAMIENTO URBANO,DENUNCIA,CHACARITA,1,15
201502,SANEAMIENTO URBANO,DENUNCIA,COGHLAN,1,12
201502,SANEAMIENTO URBANO,DENUNCIA,COLEGIALES,1,13
201502,SANEAMIENTO URBANO,DENUNCIA,CONSTITUCION,4,1
201502,SANEAMIENTO URBANO,DENUNCIA,FLORES,3,7
201502,SANEAMIENTO URBANO,DENUNCIA,FLORESTA,1,10
201502,SANEAMIENTO URBANO,DENUNCIA,LINIERS,3,9
201502,SANEAMIENTO URBANO,DENUNCIA,MATADEROS,8,9
201502,SANEAMIENTO URBANO,DENUNCIA,MONSERRAT,3,1
201502,SANEAMIENTO URBANO,DENUNCIA,MONTE CASTRO,2,10
201502,SANEAMIENTO URBANO,DENUNCIA,NUEVA POMPEYA,1,4
201502,SANEAMIENTO URBANO,DENUNCIA,NUÑEZ,4,13
201502,SANEAMIENTO URBANO,DENUNCIA,PALERMO,11,14
201502,SANEAMIENTO URBANO,DENUNCIA,PARQUE CHACABUCO,3,7
201502,SANEAMIENTO URBANO,DENUNCIA,PARQUE CHAS,1,15
201502,SANEAMIENTO URBANO,DENUNCIA,PARQUE PATRICIOS,2,4
201502,SANEAMIENTO URBANO,DENUNCIA,PATERNAL,1,15
201502,SANEAMIENTO URBANO,DENUNCIA,RECOLETA,2,2
201502,SANEAMIENTO URBANO,DENUNCIA,RETIRO,2,1
201502,SANEAMIENTO URBANO,DENUNCIA,SAAVEDRA,2,12
201502,SANEAMIENTO URBANO,DENUNCIA,SAN CRISTOBAL,1,3
201502,SANEAMIENTO URBANO,DENUNCIA,SAN NICOLAS,9,1
201502,SANEAMIENTO URBANO,DENUNCIA,VELEZ SARSFIELD,2,10
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA CRESPO,1,15
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA DEL PARQUE,8,11
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA DEVOTO,4,11
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA LUGANO,1,8
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA LURO,1,10
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA REAL,3,10
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA SANTA RITA,7,11
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA SOLDATI,1,8
201502,SANEAMIENTO URBANO,DENUNCIA,VILLA URQUIZA,4,12
201502,SANEAMIENTO URBANO,RECLAMO,AGRONOMIA,22,15
201502,SANEAMIENTO URBANO,RECLAMO,ALMAGRO,114,5
201502,SANEAMIENTO URBANO,RECLAMO,BALVANERA,93,3
201502,SANEAMIENTO URBANO,RECLAMO,BARRACAS,57,4
201502,SANEAMIENTO URBANO,RECLAMO,BELGRANO,157,13
201502,SANEAMIENTO URBANO,RECLAMO,BOCA,20,4
201502,SANEAMIENTO URBANO,RECLAMO,BOEDO,110,5
201502,SANEAMIENTO URBANO,RECLAMO,CABALLITO,315,6
201502,SANEAMIENTO URBANO,RECLAMO,CHACARITA,57,15
201502,SANEAMIENTO URBANO,RECLAMO,COGHLAN,33,12
201502,SANEAMIENTO URBANO,RECLAMO,COLEGIALES,81,13
201502,SANEAMIENTO URBANO,RECLAMO,CONSTITUCION,57,1
201502,SANEAMIENTO URBANO,RECLAMO,FLORES,108,7
201502,SANEAMIENTO URBANO,RECLAMO,FLORESTA,83,10
201502,SANEAMIENTO URBANO,RECLAMO,LINIERS,119,9
201502,SANEAMIENTO URBANO,RECLAMO,MATADEROS,123,9
201502,SANEAMIENTO URBANO,RECLAMO,MONSERRAT,57,1
201502,SANEAMIENTO URBANO,RECLAMO,MONTE CASTRO,89,10
201502,SANEAMIENTO URBANO,RECLAMO,NUEVA POMPEYA,75,4
201502,SANEAMIENTO URBANO,RECLAMO,NUÑEZ,92,13
201502,SANEAMIENTO URBANO,RECLAMO,PALERMO,319,14
201502,SANEAMIENTO URBANO,RECLAMO,PARQUE AVELLANEDA,75,9
201502,SANEAMIENTO URBANO,RECLAMO,PARQUE CHACABUCO,98,7
201502,SANEAMIENTO URBANO,RECLAMO,PARQUE CHAS,16,15
201502,SANEAMIENTO URBANO,RECLAMO,PARQUE PATRICIOS,31,4
201502,SANEAMIENTO URBANO,RECLAMO,PATERNAL,34,15
201502,SANEAMIENTO URBANO,RECLAMO,PUERTO MADERO,4,1
201502,SANEAMIENTO URBANO,RECLAMO,RECOLETA,100,2
201502,SANEAMIENTO URBANO,RECLAMO,RETIRO,27,1
201502,SANEAMIENTO URBANO,RECLAMO,SAAVEDRA,86,12
201502,SANEAMIENTO URBANO,RECLAMO,SAN CRISTOBAL,47,3
201502,SANEAMIENTO URBANO,RECLAMO,SAN NICOLAS,80,1
201502,SANEAMIENTO URBANO,RECLAMO,SAN TELMO,36,1
201502,SANEAMIENTO URBANO,RECLAMO,VELEZ SARSFIELD,73,10
201502,SANEAMIENTO URBANO,RECLAMO,VERSALLES,32,10
